No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
1,cd_hansya,販社コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_hansya,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_hansya を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,帳票ID '019'、表示対象 kb_tenji = 1 の店舗のみ対象。
2,cd_kaisya,会社コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_kaisya,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_kaisya を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,会社単位の識別コード。
3,cd_tenpo,店舗コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_jytyuten,中間データ t の cd_jytyuten を cd_tenpo として設定。,受注拠点/受注店舗コードを店舗コードとして出力。dx_ve.tbi999003m との結合にも cd_jytyuten を使用。
4,kj_tenpomei,店舗名称,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbv0201m,kj_tenpomei,"中間データ t の cd_hansya・cd_kaisya・cd_jytyuten で tbv0201m を参照し、regexp_replace(t0201m.kj_tenpomei, '　+$', '') により末尾の全角スペースを除去して設定。",店舗名称。受注分・取消分の両方で同一ロジック。
5,cd_hanstaff,販売スタッフコード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_hanstaff,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_hanstaff を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,受注・取消データに紐づく販売スタッフコード。
6,kj_syainmei,社員名,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbv0014m,kj_syainmei,"中間データ t の cd_hanstaff と tbv0014m.cd_syain を結合し、regexp_replace(t014m.kj_syainmei, '　+$', '') により末尾の全角スペースを除去して設定。",販売スタッフの社員名。受注分・取消分の両方で同一ロジック。
7,month,月区分,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,dd_jucyuke / dd_torikesi,受注分は dd_jucyuke がJST現在月の月初以上なら '当月'、それ以外は '前月'。取消分は dd_torikesi がJST現在月の月初以上なら '当月'、それ以外は '前月' を設定。,対象期間は、受注分が dd_jucyuke >= 前月月初、取消分が dd_torikesi >= 前月月初 かつ dd_jucyuke IS NOT NULL。JST基準の動的期間判定。
8,su_jucyu,受注数,STRING,有,なし,なし,なし,算出値,なし,受注分の内側SELECTで 1、取消分の内側SELECTで 0 を設定し、外側SELECTで SUM(su_jucyu) を集計。,受注件数。tbbc040g と tbbc017g の受注データを合算。
9,su_jucyucancelhane,受注キャンセル反映数,STRING,有,なし,なし,なし,算出値,su_jucyu / su_jucyucancel,外側SELECTで SUM(su_jucyu) - SUM(su_jucyucancel) を算出。受注分は su_jucyucancel=0、取消分は su_jucyucancel=1。,取消件数を控除した正味の受注数。
10,su_jucyujyokei,受注除軽数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc001g / 算出値,kn_kei,受注分で tbbc001g.kn_kei <> '1' の場合 1、それ以外は0を設定し、取消分では0を設定。外側SELECTで SUM(su_jucyujyokei) を集計。,軽区分を除外した受注数と解釈。tbbc001g は no_syaryou で中間データ t と結合。
11,su_jucyucanceljyokeihane,受注除軽キャンセル反映数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc001g / 算出値,kn_kei,外側SELECTで SUM(su_jucyujyokei) - SUM(su_jucyucanceljyokei) を算出。取消分では tbbc001g.kn_kei <> '1' の場合 su_jucyucanceljyokei=1、それ以外は0。,軽区分を除外した正味の受注数。受注除軽数から取消除軽数を控除。
12,su_kap,KAP数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc020g,kb_siharai,受注分で t020g.kb_siharai = '2' の場合 1、それ以外は0を設定し、取消分では0を設定。外側SELECTで SUM(su_kap) を集計。,支払区分が '2' の受注件数。取消分では0補完のため、取消控除は行われていない。
13,su_maintenancepack,メンテナンスパック数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc020g,kb_mntpkkei,受注分で t020g.kb_mntpkkei がNULLでなく、全角/半角スペース除去後も空でない場合 1、それ以外は0を設定し、取消分では0を設定。外側SELECTで SUM(su_maintenancepack) を集計。,メンテナンスパック契約ありの受注件数。取消分では0補完のため、取消控除は行われていない。
