No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
1,cd_hansya,販社コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_hansya,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_hansya を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,帳票ID '019'、表示対象 kb_tenji = 1 の店舗のみ対象。
2,cd_kaisya,会社コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_kaisya,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_kaisya を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,会社単位の識別コード。
3,cd_tenpo,店舗コード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_jytyuten,中間データ t の cd_jytyuten を cd_tenpo として設定。,受注拠点/受注店舗コードを店舗コードとして出力。dx_ve.tbi999003m との表示対象判定にも cd_jytyuten を使用。
4,kj_tenpomei,店舗名称,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbv0201m,kj_tenpomei,"中間データ t の cd_hansya・cd_kaisya・cd_jytyuten で tbv0201m を参照し、regexp_replace(t0201m.kj_tenpomei, '　+$', '') により末尾の全角スペースを除去して設定。",店舗名称。販売実績分・販売取消分の両方で同一ロジック。
5,cd_hanstaff,販売スタッフコード,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,cd_hanstaff,tbbc040g と tbbc017g を UNION ALL した中間データ t から cd_hanstaff を取得し、外側SELECTで GROUP BY キーとしてそのまま出力。,販売実績・販売取消データに紐づく販売スタッフコード。
6,kj_syainmei,社員名,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbv0014m,kj_syainmei,"中間データ t の cd_hanstaff と tbv0014m.cd_syain を結合し、regexp_replace(t014m.kj_syainmei, '　+$', '') により末尾の全角スペースを除去して設定。",販売スタッフの社員名。販売実績分・販売取消分の両方で同一ロジック。
7,month,月区分,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbg8006m / ai21rep_ve_dx.tbbc040g / ai21rep_ve_dx.tbbc017g,dd_uriage / dd_uriagekj / dd_uritorik,販売実績分は tbg8006m の最小 dd_uriage がある場合は yyyyMMdd 形式からDATE変換した dd_uriage、ない場合は t.dd_uriagekj を基準日とし、JST現在月の月初以上なら '当月'、それ以外は '前月'。販売取消分は t.dd_uritorik がJST現在月の月初以上なら '当月'、それ以外は '前月'。,対象期間は、販売実績分が dd_uriage または dd_uriagekj で前月月初以降、販売取消分が dd_uritorik で前月月初以降。JST基準の動的期間判定。
8,su_hanbai,販売数,STRING,有,なし,なし,なし,算出値,dd_uriage / dd_uriagekj,販売実績分で、dd_uriage が存在し前月月初以降、または dd_uriage がNULLかつ dd_uriagekj が前月月初以降の場合 1、それ以外は0を設定。販売取消分では0を設定。外側SELECTで SUM(su_hanbai) を集計。,販売件数。tbbc040g / tbbc017g の kb_uriage = '1A'、dd_uriagekj IS NOT NULL、dd_torikesi IS NULL の販売実績が対象。
9,su_hanbaicancelhane,販売キャンセル反映数,STRING,有,なし,なし,なし,算出値,su_hanbai / su_hanbaicancel,外側SELECTで SUM(su_hanbai) - SUM(su_hanbaicancel) を算出。販売実績分は su_hanbaicancel=0、販売取消分は su_hanbaicancel=1。,販売取消件数を控除した正味の販売数。
10,su_hanbaijyokei,販売除軽数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc001g / 算出値,kn_kei,販売実績分で tbbc001g.kn_kei <> '1' かつ、dd_uriage または dd_uriagekj が前月月初以降の場合 1、それ以外は0を設定。販売取消分では0を設定。外側SELECTで SUM(su_hanbaijyokei) を集計。,軽区分を除外した販売数と解釈。tbbc001g は no_syaryou で中間データ t と結合。
11,su_hanbaicanceljyokeihene,販売除軽キャンセル反映数,STRING,有,なし,なし,なし,ai21rep_ve_dx.tbbc001g / 算出値,kn_kei,外側SELECTで SUM(su_hanbaijyokei) - SUM(su_hanbaicanceljyokei) を算出。販売取消分では tbbc001g.kn_kei <> '1' の場合 su_hanbaicanceljyokei=1、それ以外は0。,軽区分を除外した正味の販売数。DDLおよびSQLの列名は `su_hanbaicanceljyokeihene` で、末尾が hane ではなく hene になっている点に注意。
